rgb,depth,ir,label
fake_part\fake_val_part\CLKJ_BS0486\06_enm_b.rssdk\color\81.jpg,fake_part\fake_val_part\CLKJ_BS0486\06_enm_b.rssdk\depth\81.jpg,fake_part\fake_val_part\CLKJ_BS0486\06_enm_b.rssdk\ir\81.jpg,0
fake_part\fake_val_part\CLKJ_BS0486\06_enm_b.rssdk\color\91.jpg,fake_part\fake_val_part\CLKJ_BS0486\06_enm_b.rssdk\depth\91.jpg,fake_part\fake_val_part\CLKJ_BS0486\06_enm_b.rssdk\ir\91.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\1.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\1.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\1.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\101.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\101.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\101.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\11.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\11.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\11.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\111.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\111.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\111.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\121.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\121.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\121.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\131.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\131.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\131.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\141.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\141.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\141.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\151.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\151.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\151.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\161.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\161.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\161.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\171.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\171.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\171.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\181.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\181.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\181.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\191.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\191.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\191.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\201.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\201.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\201.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\21.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\21.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\21.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\211.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\211.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\211.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\221.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\221.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\221.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\231.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\231.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\231.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\241.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\241.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\241.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\251.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\251.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\251.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\261.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\261.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\261.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\271.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\271.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\271.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\281.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\281.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\281.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\291.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\291.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\291.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\301.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\301.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\301.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\31.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\31.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\31.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\311.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\311.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\311.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\321.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\321.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\321.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\331.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\331.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\331.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\341.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\341.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\341.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\351.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\351.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\351.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\361.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\361.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\361.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\371.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\371.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\371.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\381.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\381.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\381.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\391.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\391.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\391.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\401.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\401.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\401.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\41.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\41.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\41.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\411.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\411.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\411.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\421.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\421.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\421.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\431.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\431.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\431.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\441.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\441.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\441.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\451.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\451.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\451.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\461.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\461.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\461.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\51.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\51.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\51.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\61.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\61.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\61.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\71.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\71.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\71.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\81.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\81.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\81.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\color\91.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\depth\91.jpg,fake_part\fake_val_part\CLKJ_BS0490\04_en_b.rssdk\ir\91.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\1.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\1.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\1.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\101.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\101.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\101.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\11.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\11.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\11.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\111.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\111.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\111.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\121.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\121.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\121.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\131.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\131.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\131.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\141.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\141.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\141.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\151.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\151.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\151.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\161.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\161.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\161.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\171.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\171.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\171.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\181.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\181.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\181.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\191.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\191.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\191.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\201.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\201.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\201.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\21.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\21.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\21.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\211.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\211.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\211.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\221.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\221.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\221.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\231.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\231.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\231.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\241.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\241.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\241.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\251.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\251.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\251.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\261.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\261.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\261.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\271.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\271.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\271.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\281.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\281.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\281.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\291.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\291.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\291.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\301.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\301.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\301.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\31.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\31.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\31.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\311.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\311.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\311.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\321.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\321.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\321.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\331.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\331.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\331.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\341.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\341.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\341.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\351.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\351.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\351.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\361.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\361.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\361.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\371.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\371.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\371.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\381.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\381.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\381.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\391.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\391.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\391.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\41.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\41.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\41.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\51.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\51.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\51.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\61.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\61.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\61.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\71.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\71.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\71.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\81.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\81.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\81.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\color\91.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\depth\91.jpg,fake_part\fake_val_part\CLKJ_BS0490\05_enm_s.rssdk\ir\91.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\1.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\1.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\1.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\101.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\101.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\101.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\11.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\11.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\11.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\111.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\111.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\111.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\121.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\121.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\121.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\131.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\131.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\131.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\141.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\141.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\141.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\151.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\151.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\151.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\161.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\161.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\161.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\171.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\171.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\171.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\181.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\181.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\181.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\191.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\191.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\191.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\201.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\201.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\201.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\21.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\21.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\21.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\211.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\211.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\211.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\221.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\221.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\221.jpg,0
fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\color\231.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\depth\231.jpg,fake_part\fake_val_part\CLKJ_BS0490\06_enm_b.rssdk\ir\231.jpg,0
